,Medicine Name,AHMEDNAGAR,AKOLA,AMARAVATI,AMRAVATI,ANDRA PRADESH,AURANGABAD,BADLAPUR,BAGALKOT,BALAGHAT,BANGALORE,BEED,BELGAUM,BELLARY,BHANDARA,BULDHANA,BURHANPUR,CHANDRAPUR,DAVANGERE,DEVGAD ,DHARWAD,DHULE,DOMBIVLI,GADAG,GADCHIROLI,GONDIA,GONDIYA,GULBARGA,HINGOLI,HYDERABAD,ICHALKARANJI,JAIPUR,JALANA,JALGAON,JALNA,KALYAN,KERALA,KHORDHA,KOLHAPUR,KOPPAL,LATUR,MALKAJGIRI,MUMBAI,NAGPUR,NAGPUR ,NANDED,NANDURBAR,NASHIK,NAVI MUMBAI,OSMANABAD,PARBHANI,PUNE,RAIGAD,RATNAGIRI,SANGLI,SATARA,SINDHUDURG,SOLAPUR,THANE,UTTAR KANNADA,VIJAYAPURA,WARDHA,WASHIM,YAVATMAL,avg_mean
402,GLIRUM,1.0,8.947368421052632,0,0.7692307692307693,0,7.333333333333333,7.5,0.0,0,0,2.105263157894737,0.625,0,7.857142857142857,10.0,0,3.684210526315789,0,0,0.0,9.444444444444445,0,0.0,0.0,1.25,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,2.5,0.0,2.241379310344827,0.0,3.333333333333333,0,13.33333333333333,6.888888888888889,0,0.0,72.0,3.958333333333333,7.5,9.545454545454545,1.818181818181818,11.63934426229508,3.03030303030303,32.0,20.51724137931035,15.44117647058824,33.75,2.058823529411764,7.692307692307693,0,0,58.33333333333334,0.7142857142857143,15.22727272727273,6.111729939863374
403,CARBO-NA-500 TAB,6.5,6.842105263157895,20,3.846153846153846,0,2.0,2.5,0.0,0,30,1.578947368421053,0.625,10,3.571428571428572,3.888888888888889,0,0.5263157894736842,0,0,1.25,22.22222222222222,0,0.0,16.66666666666667,0.0,0,0,4.0,0.0,0.0,0,3.157894736842105,0.0,0.0,0,82.5,0.0,6.206896551724138,0.0,0.0,0,1.666666666666667,16.22222222222222,0,10.0,14.0,11.45833333333333,5.0,9.090909090909092,1.818181818181818,7.459016393442623,2.727272727272727,3.0,20.17241379310345,2.647058823529412,0.0,5.294117647058823,4.615384615384615,0,0,0.0,10.0,36.36363636363637,6.181233863487622
404,TELMEROS TRIO 40/6.25 TAB,3.5,5.789473684210527,0,5.0,0,1.333333333333333,5.0,2.0,0,0,0.5263157894736842,2.34375,0,2.142857142857143,6.666666666666667,5,3.157894736842105,0,10,1.25,1.111111111111111,0,6.666666666666667,1.666666666666667,0.0,0,0,0.0,0.0,0.0,0,1.578947368421053,3.333333333333333,0.0,0,0.0,0.0,10.0,5.0,15.91666666666667,0,3.333333333333333,4.0,30,2.142857142857143,4.0,20.52083333333333,5.0,10.0,2.272727272727273,3.811475409836066,22.21212121212121,4.0,10.20689655172414,9.411764705882353,35.0,17.35294117647059,0.7692307692307693,0,0,81.66666666666667,4.285714285714286,5.909090909090909,5.950465649765668
405,CB-JOINT FORTE TAB,0.5,11.05263157894737,20,10.96153846153846,0,4.666666666666667,8.125,0.0,0,0,0.0,0.15625,0,18.57142857142857,6.111111111111111,0,5.263157894736842,0,0,0.0,0.0,10,0.0,1.666666666666667,7.5,0,0,0.0,0.0,0.0,10,0.0,3.333333333333333,0.0,0,5.0,20.0,6.724137931034483,0.0,5.416666666666667,10,34.16666666666666,15.11111111111111,13,0.7142857142857143,0.0,7.166666666666667,5.0,8.181818181818182,4.545454545454546,8.524590163934427,16.81818181818182,27.0,9.224137931034482,3.970588235294118,0.0,7.941176470588236,6.153846153846154,0,0,0.0,0.0,20.68181818181818,5.607125884489372
406,BENIDIPINE HCL 4 MG,1.75,16.31578947368421,0,7.884615384615385,0,12.33333333333333,0.0,0.0,0,0,16.31578947368421,0.0,0,0.0,6.111111111111111,0,1.578947368421053,0,0,0.0,6.666666666666667,0,0.0,0.0,1.25,0,0,5.0,0.0,0.0,0,9.473684210526315,1.666666666666667,10.0,10,5.0,0.0,13.44827586206897,0.0,8.333333333333334,0,1.666666666666667,7.333333333333333,0,0.0,6.0,6.25,0.0,7.272727272727272,26.36363636363636,9.631147540983607,3.03030303030303,14.0,4.827586206896552,7.352941176470588,1.25,5.588235294117647,2.307692307692307,0,0,3.333333333333333,13.57142857142857,18.63636363636364,4.310215993937526
407,CETJOINT K2-7,1.0,2.263157894736842,0,4.423076923076923,0,3.0,1.25,0.0,0,0,1.578947368421053,1.25,0,1.428571428571429,6.666666666666667,10,1.842105263157895,0,0,2.5,2.222222222222222,0,0.0,1.666666666666667,16.25,0,0,6.0,3.333333333333333,0.0,10,5.263157894736842,1.666666666666667,0.0,10,7.5,13.33333333333333,9.482758620689655,0.0,7.5,0,11.66666666666667,5.111111111111111,10,1.428571428571429,0.0,12.91666666666667,7.5,18.18181818181818,4.090909090909091,9.508196721311476,16.09090909090909,35.0,9.879310344827585,3.970588235294118,3.125,7.647058823529412,11.53846153846154,0,0,1.666666666666667,7.857142857142857,25.45454545454545,5.302449002550965
408,CLO+IODO+TOLF+GENTA+ CLOB CREAM,0.9,7.263157894736842,0,23.71153846153846,0,1.166666666666667,12.375,5.466666666666667,0,0,0.0,4.25,0,2.142857142857143,2.944444444444445,0,2.368421052631579,0,0,0.75,0.0,31,0.0,0.0,7.5,0,10,4.0,0.0,0.0,0,0.4210526315789473,5.0,0.0,0,6.25,0.0,22.20689655172414,0.0,2.083333333333333,0,6.5,4.022222222222222,11,0.7857142857142857,0.8,3.854166666666667,1.25,7.272727272727272,8.318181818181818,1.827868852459016,17.63636363636364,14.2,7.017241379310345,4.5,1.875,7.794117647058823,0.0,0,0,0.0,14.78571428571429,30.95454545454545,4.701490450272096
409,RABE 20+LEVO 75 CAP,6.0,4.210526315789473,0,11.53846153846154,0,2.666666666666667,1.25,0.0,0,0,2.105263157894737,0.0,0,7.857142857142857,2.777777777777778,0,2.631578947368421,0,0,0.0,4.444444444444445,0,0.0,13.33333333333333,6.25,0,0,1.5,0.0,0.0,0,3.684210526315789,0.0,0.0,0,5.0,0.0,8.017241379310345,0.0,2.5,0,8.333333333333334,5.555555555555555,0,2.857142857142857,28.0,4.791666666666667,15.0,28.18181818181818,4.545454545454546,4.098360655737705,15.15151515151515,19.0,14.31034482758621,11.47058823529412,0.0,7.941176470588236,0.7692307692307693,0,0,0.0,4.285714285714286,46.36363636363637,4.863844203869514
410,BIODINE 10GM POWDER,1.05,7.736842105263158,18,8.48076923076923,10,1.366666666666667,1.875,1.0,0,0,2.157894736842105,3.53125,0,10.14285714285714,7.5,0,2.631578947368421,0,36,0.0,0.0,6,2.0,9.333333333333334,4.0,0,5,6.3,4.0,2.666666666666667,5,7.526315789473684,0.0,0.0,10,3.75,0.0,18.87931034482759,12.5,3.333333333333333,0,5.0,3.688888888888889,7,2.571428571428572,2.4,3.291666666666667,2.5,10.54545454545454,0.4545454545454545,3.098360655737705,20.0,22.4,7.948275862068965,12.79411764705882,0.5,13.35294117647059,1.769230769230769,4,0,0.8333333333333334,9.357142857142858,29.77272727272727,5.953014793621519
411,ICONAC-FORT GEL,15.25,18.05263157894737,22,9.23076923076923,0,9.9,0.5,1.733333333333333,0,0,1.789473684210526,1.78125,0,0.9285714285714286,3.555555555555555,0,9.263157894736842,0,18,1.875,4.444444444444445,0,4.333333333333333,1.0,5.0,0,0,3.7,2.0,1.666666666666667,10,7.578947368421052,4.166666666666667,0.0,0,5.75,0.0,16.0,0.0,0.8333333333333334,5,14.16666666666667,2.133333333333333,8,2.071428571428572,3.6,9.5,1.25,1.818181818181818,16.13636363636364,5.549180327868853,17.27272727272727,4.4,5.517241379310345,3.323529411764706,0.0,6.558823529411764,4.538461538461538,0,0,0.0,13.64285714285714,15.5,5.084316335672465
412,AMOXYCILLIN  250 MG + POTASSIUM CLAVULANIC ACID 125 MG TAB,3.0,11.31578947368421,0,5.096153846153846,0,2.0,5.0,0.6666666666666666,0,0,1.578947368421053,1.5625,0,4.285714285714286,5.0,0,0.5263157894736842,0,5,0.0,0.0,0,0.0,1.666666666666667,1.25,0,0,5.0,0.0,3.333333333333333,0,2.473684210526316,0.0,0.0,0,2.5,0.0,24.6551724137931,0.0,2.5,0,16.66666666666667,3.6,0,3.571428571428572,8.0,10.83333333333333,2.5,8.181818181818182,2.954545454545455,5.368852459016393,15.45454545454546,10.0,6.896551724137931,7.941176470588236,2.5,13.38235294117647,10.76923076923077,0,0,0.0,14.42857142857143,20.45454545454545,3.998643856572023
413,RABIROS 20 TAB,1.5,21.84210526315789,20,21.15384615384615,0,1.0,1.25,2.666666666666667,0,0,6.842105263157895,0.9375,0,3.571428571428572,5.555555555555555,0,0.5263157894736842,0,0,0.0,4.444444444444445,0,0.0,6.666666666666667,10.0,0,0,29.0,10.0,0.0,0,8.947368421052632,1.666666666666667,0.0,0,0.0,33.33333333333334,10.0,0.0,0.0,0,5.0,7.555555555555555,0,0.7142857142857143,0.0,1.458333333333333,5.0,6.363636363636363,18.63636363636364,5.655737704918033,3.939393939393939,13.0,8.620689655172415,7.941176470588236,0.0,7.941176470588236,10.0,10,10,0.0,9.285714285714286,9.545454545454545,5.421611436038961
414,SITAGLIPTIN 100 MG,0.5,7.368421052631579,0,5.0,0,7.666666666666667,3.75,0.0,0,0,2.736842105263158,0.0,0,10.0,0.5555555555555556,0,1.157894736842105,0,0,0.0,0.0,0,0.0,5.0,1.25,0,0,4.1,0.0,0.0,0,2.631578947368421,0.0,0.0,0,1.25,0.0,6.793103448275862,0.0,5.833333333333333,0,35.0,9.555555555555555,0,1.428571428571429,6.0,5.6875,20.0,15.45454545454546,4.772727272727272,12.92622950819672,7.787878787878788,24.0,10.96551724137931,7.647058823529412,21.875,12.55882352941176,6.923076923076923,0,0,0.0,0.7142857142857143,11.81818181818182,4.455688061956775
415,CM-MAX-XT CAP,0.5,3.157894736842105,0,6.153846153846154,0,0.6666666666666666,12.5,0.0,0,0,2.105263157894737,0.171875,0,8.571428571428571,3.611111111111111,0,4.210526315789473,0,50,0.0,4.444444444444445,50,0.0,0.0,16.25,0,0,0.0,3.333333333333333,0.0,0,1.684210526315789,0.0,0.0,0,2.5,20.0,4.482758620689655,0.0,1.416666666666667,0,23.33333333333333,7.111111111111111,20,1.428571428571429,0.0,6.666666666666667,12.5,3.636363636363636,7.727272727272728,15.61475409836066,14.0,21.0,7.068965517241379,17.35294117647059,1.25,2.058823529411764,16.15384615384615,0,0,0.0,0.0,14.09090909090909,6.138945774199796
416,BECOLES CAP,1.0,6.315789473684211,10,2.5,0,0.3333333333333333,5.625,5.333333333333333,0,0,0.0,10.3125,0,2.142857142857143,0.5555555555555556,0,1.578947368421053,0,10,0.0,1.111111111111111,0,0.0,3.333333333333333,10.0,0,0,0.0,0.0,3.333333333333333,0,0.0,13.33333333333333,0.0,0,0.0,0.0,29.82758620689655,0.0,0.0,0,6.666666666666667,3.111111111111111,0,0.0,0.0,4.375,5.0,10.0,0.0,7.868852459016393,1.212121212121212,7.0,21.63793103448276,2.058823529411764,0.0,0.0,13.84615384615385,0,0,0.0,25.0,9.090909090909092,3.70640607103278
417,SILOFORD-8D TAB,0.5,15.78947368421053,0,5.096153846153846,0,0.3333333333333333,0.0,0.0,20,0,5.0,0.3125,0,3.571428571428572,10.55555555555556,0,5.789473684210527,0,0,1.25,3.333333333333333,0,3.333333333333333,0.0,0.0,0,0,5.0,0.0,0.0,20,5.263157894736842,3.333333333333333,0.0,6,0.0,13.33333333333333,1.637931034482759,0.0,5.166666666666667,0,10.5,11.68888888888889,0,3.571428571428572,6.0,1.979166666666667,40.0,3.909090909090909,6.045454545454546,10.63934426229508,9.484848484848484,11.0,6.551724137931035,5.735294117647059,20.0,18.52941176470588,3.846153846153846,0,0,0.0,22.85714285714286,24.81818181818182,5.58341489642139
418,LEVETIRACETAM 750 TAB,2.0,3.157894736842105,0,10.38461538461539,0,9.666666666666666,0.0,0.6666666666666666,0,0,6.842105263157895,0.3125,0,0.0,2.222222222222222,0,3.157894736842105,0,0,1.25,3.333333333333333,0,3.333333333333333,0.0,16.25,0,0,0.0,0.0,0.0,0,1.578947368421053,10.0,0.0,0,0.0,0.0,3.448275862068965,0.0,0.25,0,24.16666666666667,6.444444444444445,10,0.0,2.0,15.95833333333333,2.5,12.09090909090909,2.272727272727273,6.10655737704918,7.272727272727272,0.0,14.39655172413793,15.44117647058824,0.0,18.0,0.0,0,0,0.0,16.42857142857143,14.54545454545454,3.896485320647288
419,TRAMAROS,0.0,0.0,0,23.65384615384615,0,0.0,0.625,0.0,0,0,0.0,0.46875,0,0.0,0.0,0,0.0,500,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,59.13793103448276,0.0,0.8333333333333334,0,3.333333333333333,0.2222222222222222,0,0.0,0.0,17.70833333333333,0.0,0.0,0.9090909090909091,0.4918032786885246,2.575757575757576,0.0,0.3103448275862069,0.2941176470588235,0.0,0.7352941176470589,0.0,0,0,0.0,10.71428571428571,4.545454545454546,9.977125365493976
420,LACOSAMIDE 50 MG,6.5,18.42105263157895,0,5.961538461538462,0,8.0,0.0,1.333333333333333,0,0,3.157894736842105,1.09375,0,4.285714285714286,5.555555555555555,0,0.0,0,0,0.0,32.22222222222222,0,0.0,0.0,0.0,0,20,4.0,0.0,0.0,0,0.0,0.0,0.0,0,27.5,0.0,12.58620689655172,5.0,1.666666666666667,0,16.66666666666667,7.777777777777778,0,10.0,2.0,7.916666666666667,2.5,13.63636363636364,0.4545454545454545,7.155737704918033,6.666666666666667,4.0,15.3448275862069,5.735294117647059,0.0,3.529411764705882,2.307692307692307,0,0,0.0,15.71428571428571,11.36363636363636,4.604023924091785
421,OFLOXACIN 200MG (M),0.0,5.263157894736842,20,11.15384615384615,0,3.333333333333333,1.25,7.333333333333333,10,10,0.0,0.78125,0,9.285714285714286,7.222222222222222,0,12.63157894736842,20,10,0.0,0.0,30,3.333333333333333,3.333333333333333,3.75,0,0,1.0,0.0,0.0,0,2.105263157894737,0.0,0.0,0,2.5,0.0,23.27586206896552,10.0,7.083333333333333,0,8.333333333333334,9.222222222222221,0,0.7142857142857143,0.0,2.083333333333333,2.5,6.363636363636363,10.45454545454546,2.459016393442623,4.848484848484849,6.0,9.482758620689655,6.764705882352941,1.25,5.882352941176471,1.538461538461539,0,0,0.0,20.71428571428572,31.13636363636364,5.466402339587759
422,FEXOFINADINE HYDROCHLORIDE 120 MG + MONTELUKACT 10 MG,4.0,2.631578947368421,0,8.076923076923077,0,2.0,0.0,0.0,0,0,1.052631578947368,0.625,0,7.142857142857143,4.444444444444445,0,1.315789473684211,0,0,0.0,7.777777777777778,0,0.0,3.333333333333333,15.0,0,0,3.5,0.0,0.0,0,6.315789473684211,0.0,0.0,0,1.25,0.0,5.862068965517241,0.0,0.8333333333333334,0,3.333333333333333,9.333333333333334,0,0.7142857142857143,2.0,7.291666666666667,5.0,11.81818181818182,11.81818181818182,10.5327868852459,10.0,31.0,6.03448275862069,6.176470588235294,13.75,5.735294117647059,8.461538461538462,0,0,0.0,8.571428571428571,25.0,3.99575415261221
423,RAMIPRIL 2.5 MG + HYDROCHLOROTHIAZIDE 12.5 MG,10.0,2.631578947368421,0,1.730769230769231,0,3.333333333333333,3.75,0.0,0,0,2.105263157894737,0.625,0,0.0,5.0,0,0.5263157894736842,0,0,0.0,11.11111111111111,0,3.333333333333333,0.0,0.0,0,0,9.0,0.0,0.0,0,5.789473684210527,0.0,0.0,6,0.0,0.0,21.20689655172414,0.0,2.5,0,5.0,5.111111111111111,0,1.428571428571429,4.0,5.833333333333333,2.5,30.0,9.090909090909092,4.262295081967213,4.848484848484849,17.0,10.86206896551724,6.764705882352941,0.0,23.23529411764706,1.538461538461539,0,0,0.0,17.85714285714286,11.81818181818182,3.964978336712683
424,MAX-72 TAB,0.5,15.52631578947368,16,6.865384615384615,0,2.5,0.0,0.0,10,0,1.789473684210526,1.109375,0,5.0,3.777777777777778,0,1.842105263157895,0,0,0.625,0.0,0,1.0,18.33333333333333,6.625,0,0,6.0,0.0,1.666666666666667,20,9.157894736842104,0.0,0.0,0,2.5,0.0,28.46551724137931,0.0,10.33333333333333,10,9.166666666666666,3.022222222222222,0,4.714285714285714,9.2,3.6875,0.0,16.54545454545455,0.4090909090909091,5.278688524590164,8.606060606060606,6.3,6.672413793103448,2.264705882352941,2.5,8.970588235294118,6.230769230769231,0,0,1.666666666666667,11.78571428571429,17.36363636363636,4.82542287440424
425,CEFUROXIME AXETIL 500MG,1.0,3.684210526315789,10,2.692307692307693,0,4.133333333333334,1.25,0.0,0,0,3.157894736842105,0.625,0,7.857142857142857,3.055555555555555,0,1.842105263157895,0,0,2.5,3.111111111111111,0,0.0,3.333333333333333,0.0,0,0,2.2,0.0,1.666666666666667,10,2.105263157894737,0.0,0.0,6,2.5,6.666666666666667,11.20689655172414,0.0,10.0,0,11.66666666666667,5.333333333333333,20,0.7142857142857143,8.0,2.395833333333333,2.5,11.09090909090909,15.90909090909091,11.80327868852459,17.57575757575757,5.5,5.862068965517241,6.323529411764706,1.25,8.970588235294118,8.461538461538462,0,0,1.666666666666667,10.0,24.54545454545455,4.446928397622045
426,MOUNT-L SYP,2.85,5.421052631578948,36,8.538461538461538,0,2.0,4.5,0.0,0,0,1.052631578947368,1.328125,0,4.714285714285714,7.888888888888889,0,3.578947368421053,150,31,0.0,1.0,11,0.0,70.5,5.375,0,0,9.4,0.0,3.333333333333333,10,5.052631578947368,0.5,3.0,0,2.5,8.333333333333334,11.72413793103448,2.5,3.25,5,1.666666666666667,5.866666666666666,4,7.071428571428571,8.4,2.0,9.5,8.363636363636363,9.136363636363637,7.532786885245901,15.03030303030303,4.3,4.344827586206897,3.058823529411764,0.0,7.617647058823529,1.692307692307692,0,0,0.0,16.5,17.36363636363636,8.647395602348078
427,CEFLOX D (CIPNOL-D),1.8,8.631578947368421,0,8.942307692307692,0,4.266666666666667,0.625,1.0,0,0,1.736842105263158,3.3125,0,2.428571428571428,6.555555555555555,0,2.368421052631579,0,12,0.0,0.6666666666666666,11,1.666666666666667,8.5,5.75,0,0,7.3,1.666666666666667,7.666666666666667,0,5.789473684210527,0.0,0.0,0,0.0,0.0,16.48275862068965,0.0,14.91666666666667,0,1.333333333333333,4.155555555555556,6,1.785714285714286,1.2,6.0625,0.5,17.27272727272727,8.636363636363637,2.245901639344262,15.93939393939394,0.5,4.758620689655173,6.764705882352941,0.625,16.64705882352941,2.153846153846154,0,8,5.833333333333333,25.57142857142857,16.13636363636364,4.558648505389516
428,CUZRAL-FORTE CREAM,1.1,1.894736842105263,22,23.96153846153846,0,0.8333333333333334,3.25,0.3333333333333333,85,0,0.5789473684210527,1.578125,0,1.428571428571429,4.166666666666667,0,0.5263157894736842,0,6,0.0,0.0,0,0.0,1.666666666666667,0.0,0,0,1.0,7.333333333333333,0.0,0,1.578947368421053,0.0,0.0,0,0.0,0.0,15.72413793103448,0.0,8.583333333333334,0,9.166666666666666,5.355555555555555,1,3.285714285714286,1.4,6.645833333333333,1.25,5.545454545454546,36.40909090909091,1.39344262295082,21.90909090909091,13.4,4.258620689655173,1.705882352941176,0.375,4.676470588235294,1.615384615384615,0,0,4.166666666666667,3.785714285714286,17.90909090909091,5.298280409393289
429,OSARTEN TRIO,3.0,6.315789473684211,0,8.461538461538462,0,9.333333333333334,0.0,0.6666666666666666,0,0,13.68421052631579,0.9375,0,0.0,10.0,0,5.526315789473684,0,10,8.75,2.222222222222222,0,3.333333333333333,0.0,0.0,0,0,5.0,0.0,0.0,0,4.736842105263158,0.0,0.0,0,0.0,0.0,7.758620689655173,0.0,56.66666666666666,0,6.666666666666667,5.777777777777778,0,1.428571428571429,2.0,1.458333333333333,2.5,47.27272727272727,3.181818181818182,5.614754098360656,8.484848484848484,18.0,3.793103448275862,5.882352941176471,12.5,17.35294117647059,0.7692307692307693,0,0,0.0,3.571428571428572,2.272727272727273,4.840005090342318
430,AVINORM,3.5,7.894736842105263,0,5.384615384615385,0,16.66666666666667,0.0,0.0,0,0,1.052631578947368,0.15625,0,3.571428571428572,5.0,0,2.105263157894737,0,0,0.0,15.55555555555556,0,0.0,0.0,3.75,0,0,2.0,0.0,0.0,0,11.57894736842105,10.0,0.0,0,0.0,0.0,4.655172413793103,0.0,15.0,0,8.333333333333334,4.444444444444445,20,0.7142857142857143,2.0,11.45833333333333,7.5,10.27272727272727,13.18181818181818,11.22950819672131,4.939393939393939,1.0,5.862068965517241,4.117647058823529,0.0,12.64705882352941,2.307692307692307,0,0,8.333333333333334,3.571428571428572,9.545454545454545,3.95761580255975
431,CARBO-NA-1000 TAB,0.0,20.0,0,1.346153846153846,0,4.333333333333333,13.75,0.0,0,0,0.5263157894736842,0.3125,0,0.0,16.66666666666667,0,0.5263157894736842,0,0,0.0,0.0,0,3.333333333333333,6.666666666666667,18.75,0,0,3.0,3.333333333333333,0.0,0,8.421052631578947,0.0,0.0,0,0.0,0.0,7.413793103448276,0.0,4.166666666666667,0,23.33333333333333,11.33333333333333,0,0.0,0.0,0.625,20.0,3.636363636363636,3.181818181818182,8.114754098360656,5.454545454545454,2.0,2.931034482758621,3.235294117647059,7.5,33.52941176470588,2.307692307692307,0,0,0.0,11.42857142857143,23.18181818181818,4.35458891239804
432,LANTAC - D,20.0,4.210526315789473,20,2.115384615384615,0,0.6666666666666666,0.625,0.6666666666666666,60,0,1.842105263157895,0.703125,0,16.42857142857143,14.44444444444444,0,1.052631578947368,0,0,0.0,0.0,0,0.0,6.666666666666667,13.75,0,0,9.0,0.0,0.0,0,2.631578947368421,16.66666666666667,0.0,0,0.0,0.0,7.5,0.0,0.0,0,1.666666666666667,4.222222222222222,0,3.571428571428572,6.0,2.708333333333333,2.5,10.45454545454546,73.18181818181819,3.565573770491803,7.878787878787879,8.0,4.137931034482759,0.2941176470588235,1.25,11.02941176470588,3.076923076923077,0,0,0.0,13.57142857142857,9.090909090909092,5.796351294049724
433,NICOROS 2 MG TAB,3.5,2.631578947368421,0,6.153846153846154,0,6.333333333333333,0.0,1.333333333333333,0,0,21.05263157894737,2.03125,0,5.0,10.0,0,8.947368421052632,0,0,1.25,0.0,40,0.0,8.333333333333334,3.75,0,0,14.0,0.0,0.0,0,2.631578947368421,6.666666666666667,0.0,5,0.0,3.333333333333333,8.448275862068966,0.0,15.0,0,0.0,3.555555555555555,0,4.285714285714286,6.0,13.125,0.0,14.54545454545454,4.090909090909091,4.565573770491803,6.666666666666667,0.0,10.0,9.117647058823529,1.25,8.823529411764707,1.538461538461539,0,0,3.333333333333333,8.571428571428571,7.954545454545454,4.489211891965095
434,PILESCOR CREAM,5.25,8.736842105263158,16,9.692307692307692,0,3.233333333333333,3.125,0.7333333333333333,10,0,1.421052631578947,2.40625,0,6.357142857142857,8.38888888888889,0,2.052631578947369,0,10,0.375,1.777777777777778,2,0.0,11.33333333333333,15.625,0,0,0.8,0.0,1.666666666666667,0,0.631578947368421,7.5,1.5,0,0.0,0.0,10.58620689655172,0.0,6.083333333333333,0,2.833333333333333,9.88888888888889,4,1.642857142857143,8.4,8.145833333333334,1.25,8.090909090909092,0.6818181818181818,5.926229508196721,9.393939393939394,1.5,5.655172413793103,2.529411764705882,0.0,9.411764705882353,5.0,0,0,22.5,9.5,24.09090909090909,4.566932479752276
435,ETON 100MG,4.8,8.789473684210526,0,5.769230769230769,0,3.266666666666667,1.375,1.533333333333333,0,0,3.526315789473684,1.515625,0,3.0,6.777777777777778,0,2.315789473684211,0,1,0.25,3.555555555555555,0,8.0,1.166666666666667,3.0,0,0,8.7,0.0,0.0,0,5.842105263157895,5.0,0.0,0,2.25,1.666666666666667,8.293103448275861,2.5,6.416666666666667,0,2.833333333333333,5.244444444444444,0,3.071428571428572,2.0,6.375,1.25,21.63636363636364,8.727272727272727,3.950819672131148,10.33333333333333,11.7,6.672413793103448,13.11764705882353,7.875,16.41176470588235,1.846153846153846,3,2,5.166666666666667,10.0,16.90909090909091,4.13382078506975
436,METHYLPREDNISOLONE 8 MG,1.5,1.842105263157895,0,10.76923076923077,0,3.333333333333333,1.25,1.333333333333333,0,0,0.5263157894736842,1.09375,0,19.28571428571428,2.777777777777778,0,3.157894736842105,0,0,0.0,3.333333333333333,0,3.333333333333333,16.66666666666667,28.75,0,0,8.2,0.0,0.0,0,4.210526315789473,5.0,0.0,0,2.5,0.0,6.206896551724138,0.0,6.666666666666667,0,11.66666666666667,7.111111111111111,0,4.285714285714286,4.0,6.041666666666667,0.0,8.181818181818182,3.636363636363636,7.204918032786885,13.93939393939394,4.0,6.051724137931035,8.411764705882353,0.0,8.529411764705882,3.076923076923077,0,0,1.666666666666667,5.0,16.36363636363636,3.98261360940704
437,CEFUROXIME AXETIL 250MG,0.0,6.315789473684211,10,5.384615384615385,0,3.733333333333333,0.0,0.0,10,0,1.578947368421053,0.625,0,9.285714285714286,3.333333333333333,0,0.5263157894736842,0,0,1.25,3.333333333333333,0,0.0,0.0,1.25,0,0,2.2,0.0,0.0,0,1.578947368421053,1.666666666666667,0.0,6,0.0,0.0,19.22413793103448,0.0,10.83333333333333,0,12.5,3.222222222222222,0,2.142857142857143,14.0,1.666666666666667,2.5,21.81818181818182,9.545454545454545,6.721311475409836,9.393939393939394,10.0,6.982758620689655,10.58823529411765,1.25,7.058823529411764,1.538461538461539,0,0,0.0,5.0,25.90909090909091,3.967578900918529
